ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
0,35.0,1,1,15.0,3,2,2,3.0,1,3.0,2,2.0,0,4,0,1.0,2,20098.0
0,32.0,1,1,35.0,2,1,2,4.0,0,4.0,2,2.0,0,3,1,0.0,1,17837.0
0,40.0,1,1,6.0,2,2,2,3.0,0,3.0,1,1.0,0,1,0,0.0,1,17406.0
0,32.0,1,3,6.0,3,2,3,4.0,0,4.0,1,1.0,0,1,0,2.0,1,17269.0
0,38.0,1,1,16.0,3,1,2,5.0,3,3.0,1,4.0,0,1,1,1.0,3,28206.0
0,32.0,1,3,6.0,3,1,2,3.0,3,3.0,1,2.0,0,5,1,0.0,3,25422.0
0,37.0,1,1,16.0,2,1,2,1.0,3,3.0,1,2.0,1,1,0,1.0,3,28744.0
0,25.0,1,3,14.0,2,1,2,3.0,1,3.0,1,1.0,1,1,1,1.0,2,19907.0
0,44.0,1,1,6.0,3,2,2,3.0,0,3.0,2,7.0,1,4,0,1.0,1,17436.0
0,21.0,1,3,11.0,3,2,2,3.0,0,5.0,2,2.0,1,1,1,0.0,1,17380.0
0,39.0,0,1,15.0,2,2,2,3.0,2,3.0,2,3.0,0,4,0,1.0,4,34431.0
1,23.0,0,3,15.0,3,2,2,3.0,0,5.0,1,2.0,0,5,1,0.0,1,16790.0
0,36.0,1,3,9.0,3,1,3,4.0,3,3.0,1,1.0,0,3,1,0.0,3,22644.0
0,36.0,0,1,10.0,2,1,3,3.0,1,4.0,1,1.0,0,3,1,1.0,2,20131.0
0,56.0,0,1,6.0,2,2,2,3.0,1,3.0,1,2.0,0,3,0,0.0,2,21306.0
0,42.0,1,1,8.0,2,2,2,3.0,2,3.0,1,6.0,0,3,1,1.0,4,33880.0
1,56.0,1,1,13.0,1,2,3,3.0,0,3.0,1,1.0,0,4,1,2.0,1,17339.0
0,41.0,1,1,34.0,2,1,2,4.0,4,4.0,1,1.0,0,5,1,1.0,0,28570.0
0,34.0,1,3,34.0,3,1,3,4.0,1,3.0,1,2.0,0,5,1,0.0,2,21712.0
0,36.0,0,3,21.0,3,2,2,5.0,1,3.0,1,2.0,0,1,1,0.0,2,20406.0
0,41.0,1,3,9.0,2,2,2,4.0,1,4.0,1,3.0,0,3,0,1.0,2,23938.0
0,32.0,1,1,8.0,1,2,3,3.0,0,5.0,2,2.0,0,1,1,1.0,1,17439.0
0,35.0,1,2,32.0,2,0,2,3.0,3,3.0,3,2.0,1,1,1,0.0,3,23837.0
0,38.0,1,3,16.0,2,1,3,3.0,1,3.0,1,2.0,0,4,0,2.0,2,20343.0
1,50.0,0,3,6.0,2,2,3,3.0,1,3.0,1,1.0,0,3,1,1.0,2,21728.0
0,36.0,1,3,17.0,3,1,3,4.0,1,3.0,1,5.0,0,1,1,1.0,2,21652.0
0,40.0,1,1,8.0,2,2,2,4.0,0,3.0,2,3.0,0,5,0,1.0,1,17809.0
0,35.0,0,1,24.0,2,2,3,3.0,1,3.0,1,2.0,1,3,1,0.0,2,20689.0
0,40.0,1,1,8.0,3,1,3,3.0,0,3.0,1,3.0,0,1,1,1.0,1,17001.0
0,35.0,1,1,6.0,2,1,3,5.0,0,3.0,1,2.0,0,3,0,1.0,1,17977.0
1,50.0,1,3,34.0,3,2,2,4.0,3,5.0,1,5.0,1,5,0,0.0,3,25854.0
0,39.0,1,3,30.0,3,1,2,4.0,4,3.0,1,1.0,0,1,1,1.0,0,27031.0
0,31.0,0,1,11.0,3,2,3,3.0,1,5.0,3,1.0,0,1,0,2.0,2,24936.0
0,26.0,1,3,11.0,2,1,1,4.0,0,3.0,2,1.0,0,1,0,0.0,1,17966.0
0,36.0,0,1,29.0,3,2,2,1.0,1,3.0,1,5.0,0,3,0,0.0,2,17571.0
0,39.0,1,1,12.0,3,2,2,4.0,3,5.0,1,5.0,0,4,1,0.0,3,24991.0
0,27.0,1,1,10.0,2,2,2,1.0,1,4.0,1,2.0,1,4,1,0.0,2,21142.0
0,49.0,0,3,8.0,3,2,3,4.0,1,4.0,1,3.0,0,3,1,2.0,2,20390.0
1,41.0,1,3,6.0,2,1,3,3.0,1,3.0,2,1.0,1,4,0,2.0,2,20993.0
0,49.0,0,1,14.0,2,2,3,4.0,1,4.0,1,2.0,0,1,0,0.0,2,20130.0
1,37.0,1,1,8.0,2,2,3,4.0,0,3.0,2,7.0,1,3,0,2.0,1,17090.0
0,33.0,0,1,9.0,2,1,2,3.0,0,3.0,1,2.0,1,1,1,1.0,1,17909.0
0,32.0,0,1,8.0,2,2,3,3.0,0,3.0,2,1.0,0,3,1,1.0,1,18068.0
0,59.0,1,1,9.0,3,1,2,1.0,0,5.0,1,5.0,1,1,0,1.0,1,17670.0
0,30.0,1,1,30.0,2,2,3,3.0,0,3.0,1,2.0,0,3,1,2.0,1,17693.0
0,38.0,0,1,29.0,2,2,2,4.0,3,3.0,3,1.0,0,3,1,0.0,3,24526.0
0,36.0,1,1,33.0,3,2,3,3.0,1,3.0,1,7.0,0,3,0,0.0,2,20237.0
0,35.0,1,1,22.0,3,2,2,1.0,0,4.0,1,1.0,0,4,1,1.0,1,17426.0
0,31.0,1,1,32.0,2,2,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17911.0
0,34.0,1,1,25.0,3,2,3,3.0,0,3.0,1,1.0,0,3,0,0.0,1,17661.0
1,28.0,1,1,30.0,2,2,2,4.0,0,3.0,2,6.0,1,1,0,0.0,1,17028.0
0,29.0,1,1,27.0,2,1,2,1.0,3,5.0,1,2.0,0,5,1,1.0,3,24980.0
0,32.0,1,1,11.0,2,2,3,1.0,0,4.0,1,1.0,1,1,1,2.0,1,18298.0
0,22.0,0,1,22.0,3,2,3,1.0,0,3.0,1,2.0,1,3,0,2.0,1,17935.0
0,53.0,1,3,8.0,2,1,3,4.0,4,3.0,1,3.0,0,3,0,0.0,0,30427.0
0,34.0,1,1,13.0,2,0,2,3.0,3,4.0,3,1.0,0,5,0,0.0,3,26994.0
0,21.0,1,1,21.0,2,2,3,3.0,0,3.0,2,2.0,0,5,1,1.0,1,16232.0
1,34.0,1,1,12.0,3,2,2,3.0,0,5.0,2,3.0,0,4,0,0.0,1,17960.0
0,53.0,1,1,11.0,2,1,2,3.0,2,3.0,1,5.0,0,4,1,0.0,4,34094.0
0,42.0,1,3,14.0,3,2,2,3.0,1,4.0,1,1.0,0,3,1,0.0,2,21825.0
0,44.0,1,1,13.0,3,1,2,4.0,3,3.0,1,4.0,0,4,0,0.0,3,25248.0
0,46.0,1,3,8.0,3,1,2,3.0,2,5.0,2,4.0,0,1,1,1.0,4,33947.0
0,33.0,1,1,8.0,3,2,3,3.0,0,3.0,2,5.0,0,3,0,2.0,1,17496.0
0,44.0,1,1,16.0,2,2,2,3.0,1,3.0,1,3.0,1,3,0,1.0,2,21465.0
0,30.0,1,1,15.0,3,2,2,4.0,0,3.0,2,2.0,0,4,0,1.0,1,17206.0
1,39.0,1,3,11.0,1,2,2,3.0,1,3.0,1,4.0,0,1,0,0.0,2,17086.0
1,24.0,1,1,6.0,3,2,3,3.0,0,3.0,1,3.0,1,3,0,2.0,1,17293.0
0,43.0,1,1,8.0,3,1,3,1.0,0,3.0,1,2.0,0,1,1,2.0,1,17645.0
1,50.0,1,3,9.0,3,2,2,4.0,0,3.0,1,2.0,1,4,1,1.0,1,17683.0
0,35.0,1,3,8.0,3,1,3,3.0,0,3.0,1,2.0,0,1,1,2.0,1,17014.0
0,33.0,0,3,6.0,2,1,2,1.0,1,5.0,1,3.0,0,3,0,1.0,2,20376.0
0,35.0,1,1,10.0,2,2,3,3.0,0,3.0,1,2.0,0,4,1,1.0,1,16951.0
0,27.0,1,1,8.0,2,1,2,3.0,0,5.0,1,2.0,0,3,1,1.0,1,17341.0
1,26.0,1,1,31.0,2,2,2,5.0,0,3.0,2,2.0,0,1,0,0.0,1,17293.0
0,27.0,0,3,14.0,2,2,2,3.0,3,3.0,3,2.0,0,1,1,0.0,3,23726.0
1,41.0,1,1,18.0,1,1,2,3.0,2,3.0,1,2.0,0,4,1,1.0,4,34545.0
0,37.0,1,1,25.0,2,2,3,3.0,0,4.0,1,5.0,0,4,0,1.0,1,18022.0
0,46.0,0,3,11.0,3,2,3,3.0,1,3.0,2,5.0,1,5,1,1.0,2,20772.0
0,35.0,1,1,14.0,2,2,2,1.0,0,3.0,1,2.0,0,5,1,1.0,1,17269.0
1,48.0,1,1,6.0,2,2,3,4.0,3,3.0,2,1.0,1,5,0,0.0,3,20381.0
0,44.0,1,3,6.0,3,1,3,3.0,1,5.0,1,6.0,1,1,1,1.0,2,20454.0
0,35.0,0,1,17.0,3,2,3,4.0,3,5.0,1,3.0,1,5,1,2.0,3,24884.0
0,33.0,0,1,6.0,2,0,3,3.0,3,3.0,3,2.0,1,1,1,0.0,3,28458.0
0,35.0,0,3,5.0,2,2,3,3.0,3,5.0,1,2.0,0,4,0,0.0,3,24069.0
0,31.0,1,1,13.0,2,2,2,3.0,1,3.0,1,4.0,0,3,0,1.0,2,20915.0
0,37.0,1,1,6.0,2,2,2,4.0,1,3.0,1,2.0,0,5,0,0.0,2,20993.0
0,32.0,1,1,6.0,3,2,2,3.0,1,3.0,1,2.0,1,4,1,1.0,2,21162.0
0,38.0,0,1,35.0,2,1,2,3.0,1,3.0,2,2.0,0,3,1,0.0,2,17406.0
0,50.0,1,1,13.0,3,1,2,4.0,2,3.0,1,6.0,1,4,1,1.0,4,33740.0
0,59.0,1,3,31.0,2,1,4,3.0,3,5.0,3,1.0,0,3,1,1.0,3,22637.0
0,36.0,1,1,14.0,1,1,2,3.0,3,3.0,1,2.0,0,4,1,0.0,3,25096.0
0,55.0,1,1,14.0,3,1,2,3.0,4,3.0,1,3.0,1,3,1,1.0,0,29756.0
0,36.0,0,1,17.0,2,2,3,4.0,1,4.0,3,2.0,0,4,1,1.0,2,21499.0
0,45.0,1,1,13.0,2,2,2,3.0,3,5.0,1,3.0,0,3,0,0.0,3,24724.0
0,35.0,0,1,6.0,3,2,3,3.0,0,5.0,1,5.0,0,1,0,1.0,1,17194.0
0,59.0,0,3,6.0,2,1,2,4.0,1,3.0,2,1.0,0,5,1,0.0,2,20473.0
0,29.0,1,1,8.0,2,2,3,3.0,0,4.0,1,1.0,0,4,1,0.0,1,17703.0
0,31.0,1,1,6.0,3,2,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17501.0
0,32.0,1,1,6.0,2,2,3,3.0,1,4.0,1,2.0,0,3,1,0.0,2,21220.0
0,36.0,1,1,12.0,2,1,2,1.0,0,3.0,1,4.0,0,1,0,0.0,1,18038.0
0,45.0,1,1,12.0,2,2,2,3.0,3,5.0,1,5.0,1,3,1,1.0,3,28245.0
0,37.0,1,1,13.0,3,2,1,3.0,3,3.0,2,5.0,0,1,0,0.0,3,28664.0
0,30.0,1,1,6.0,2,2,2,4.0,1,3.0,1,2.0,1,1,1,1.0,2,20126.0
0,35.0,1,1,6.0,3,2,1,4.0,0,3.0,2,2.0,0,4,1,0.0,1,17859.0
0,55.0,1,3,6.0,2,2,3,3.0,3,3.0,1,4.0,0,1,0,2.0,3,25239.0
0,38.0,0,1,12.0,3,1,3,5.0,1,3.0,1,1.0,1,1,0,2.0,2,20329.0
0,56.0,1,1,13.0,2,2,2,5.0,3,3.0,3,5.0,0,1,0,0.0,3,22260.0
0,23.0,1,3,8.0,1,2,3,3.0,0,5.0,1,4.0,0,3,1,2.0,1,17322.0
0,51.0,1,1,15.0,2,2,3,3.0,0,3.0,1,4.0,0,3,1,0.0,1,17075.0
1,46.0,1,3,15.0,3,2,3,4.0,3,3.0,3,2.0,0,5,1,2.0,3,24619.0
0,40.0,0,1,6.0,2,2,3,4.0,4,4.0,1,2.0,0,1,1,1.0,0,28503.0
0,51.0,1,3,27.0,3,2,3,3.0,1,3.0,2,1.0,1,5,0,2.0,2,20441.0
0,30.0,1,3,10.0,3,1,3,4.0,1,4.0,1,2.0,1,3,1,0.0,2,20209.0
0,46.0,0,1,6.0,3,2,2,4.0,3,5.0,1,3.0,1,1,1,1.0,3,25673.0
0,54.0,1,1,8.0,1,1,2,3.0,3,3.0,1,1.0,0,4,0,0.0,3,28549.0
0,58.0,1,3,16.0,3,2,2,3.0,4,3.0,2,1.0,0,3,0,1.0,0,28872.0
0,44.0,0,1,29.0,3,2,3,3.0,1,4.0,1,5.0,0,3,0,1.0,2,17042.0
1,37.0,1,2,12.0,2,2,3,3.0,0,5.0,1,5.0,1,1,0,2.0,1,17073.0
0,32.0,1,1,6.0,2,2,3,3.0,0,5.0,2,2.0,0,1,0,1.0,1,17956.0
1,20.0,0,1,12.0,2,1,3,4.0,0,3.0,2,2.0,1,1,0,0.0,1,17926.0
0,37.0,0,1,8.0,2,2,3,4.0,1,3.0,1,6.0,0,1,1,2.0,2,20163.0
0,59.0,0,2,8.0,2,1,2,4.0,2,3.0,1,1.0,0,1,0,1.0,4,33844.0
0,50.0,0,1,6.0,2,1,3,3.0,2,4.0,1,4.0,1,1,0,2.0,4,33172.0
1,25.0,1,3,11.0,3,2,2,4.0,1,3.0,2,2.0,1,3,0,1.0,2,20744.0
0,25.0,1,1,13.0,3,2,3,4.0,0,3.0,1,2.0,0,1,0,2.0,1,17889.0
0,22.0,1,1,21.0,3,1,2,3.0,0,3.0,2,2.0,0,1,1,1.0,1,17871.0
0,51.0,0,1,6.0,3,1,1,4.0,3,5.0,3,4.0,0,1,1,0.0,3,22484.0
1,34.0,0,1,13.0,2,2,3,5.0,1,3.0,2,2.0,1,5,1,0.0,2,21074.0
0,54.0,0,2,32.0,2,1,1,1.0,4,3.0,2,3.0,1,3,1,0.0,0,32328.0
0,24.0,1,1,24.0,2,2,2,3.0,0,3.0,1,1.0,0,4,0,0.0,1,17774.0
0,37.0,1,3,9.0,2,2,2,3.0,3,3.0,3,3.0,0,3,0,1.0,3,22428.0
0,34.0,1,1,11.0,3,0,2,4.0,3,5.0,3,3.0,0,1,1,1.0,3,26631.0
0,36.0,0,3,17.0,1,1,3,3.0,3,3.0,1,1.0,0,5,0,2.0,3,24738.0
0,36.0,1,1,9.0,2,1,2,3.0,0,3.0,1,6.0,0,1,0,1.0,1,17835.0
0,43.0,0,3,32.0,2,2,3,3.0,4,3.0,1,2.0,1,1,1,0.0,0,31959.0
0,30.0,0,1,29.0,2,2,3,5.0,0,3.0,1,2.0,0,3,0,0.0,1,17613.0
0,33.0,0,3,28.0,3,2,3,3.0,1,4.0,1,1.0,0,1,0,0.0,2,21146.0
0,51.0,1,1,12.0,2,2,2,3.0,2,3.0,2,1.0,0,5,1,1.0,4,34537.0
1,31.0,1,3,12.0,2,2,3,5.0,1,3.0,1,5.0,1,3,0,2.0,2,21172.0
0,26.0,1,1,12.0,2,1,2,4.0,0,4.0,1,2.0,0,3,1,1.0,1,17368.0
1,58.0,1,1,29.0,3,1,3,3.0,3,3.0,1,2.0,0,3,1,0.0,3,25312.0
1,19.0,1,3,28.0,3,2,2,3.0,0,3.0,2,2.0,1,1,1,0.0,1,16675.0
0,22.0,1,1,8.0,1,2,3,3.0,0,3.0,1,1.0,0,5,1,0.0,1,17523.0
0,49.0,1,1,26.0,3,1,3,3.0,1,5.0,1,2.0,0,1,1,0.0,2,21567.0
0,50.0,0,3,18.0,3,0,3,3.0,3,3.0,3,5.0,0,5,1,2.0,3,24208.0
0,41.0,1,3,15.0,2,2,3,3.0,3,3.0,1,4.0,1,1,0,1.0,3,23189.0
0,26.0,1,2,31.0,2,1,3,3.0,0,3.0,1,2.0,0,4,1,1.0,1,17942.0
1,51.0,0,1,14.0,2,2,2,5.0,3,3.0,3,3.0,0,1,1,0.0,3,25650.0
0,39.0,1,3,10.0,2,1,2,4.0,1,3.0,1,5.0,0,5,1,1.0,2,20902.0
0,25.0,1,3,34.0,2,2,2,4.0,1,3.0,1,3.0,0,4,1,1.0,2,23639.0
0,30.0,1,2,15.0,2,2,2,3.0,1,3.0,1,1.0,1,3,1,1.0,2,21347.0
0,30.0,1,1,24.0,2,1,3,3.0,0,3.0,2,2.0,0,1,1,2.0,1,17632.0
0,30.0,1,1,11.0,1,1,2,3.0,0,5.0,1,6.0,0,5,0,1.0,1,18204.0
0,30.0,1,1,8.0,3,2,2,4.0,0,3.0,2,1.0,0,4,0,0.0,1,17720.0
0,41.0,0,1,16.0,2,2,3,4.0,4,5.0,1,5.0,0,1,1,0.0,0,32181.0
0,41.0,1,1,15.0,2,2,3,3.0,0,5.0,1,3.0,0,1,0,0.0,1,17238.0
0,19.0,1,1,9.0,3,1,3,3.0,0,4.0,2,2.0,0,3,1,0.0,1,16483.0
0,40.0,0,1,32.0,3,1,2,3.0,1,4.0,1,2.0,0,1,0,1.0,2,20605.0
0,35.0,1,3,6.0,3,2,3,3.0,3,4.0,1,2.0,0,4,0,0.0,3,22295.0
0,53.0,1,3,12.0,3,2,2,3.0,1,3.0,1,3.0,1,5,0,1.0,2,17306.0
0,45.0,1,1,15.0,2,2,2,3.0,1,4.0,1,1.0,0,4,1,0.0,2,17348.0
0,32.0,0,3,14.0,3,0,2,3.0,3,3.0,3,2.0,0,4,1,1.0,3,23998.0
0,51.0,1,1,13.0,3,2,2,4.0,1,3.0,1,3.0,0,3,1,1.0,2,21132.0
0,58.0,1,1,15.0,3,1,3,4.0,0,4.0,1,5.0,1,1,1,1.0,1,18346.0
0,40.0,1,3,10.0,3,2,3,4.0,3,3.0,1,1.0,0,1,1,1.0,3,25855.0
0,34.0,0,3,8.0,3,1,3,3.0,0,3.0,1,7.0,0,5,0,0.0,1,17231.0
0,22.0,1,1,25.0,3,2,3,3.0,0,3.0,1,2.0,0,1,1,0.0,1,17323.0
0,27.0,0,1,15.0,3,2,2,3.0,0,4.0,1,7.0,0,3,1,1.0,1,17024.0
0,28.0,1,1,27.0,3,2,2,3.0,0,3.0,1,2.0,0,1,0,0.0,1,17713.0
0,57.0,1,1,30.0,2,2,2,1.0,3,3.0,1,4.0,1,4,1,0.0,3,24439.0
0,27.0,0,1,9.0,3,2,3,4.0,0,3.0,1,2.0,1,1,0,2.0,1,17566.0
0,41.0,1,1,20.0,2,2,2,3.0,0,3.0,1,5.0,0,4,1,1.0,1,17451.0
0,30.0,1,3,11.0,2,1,2,3.0,3,3.0,1,3.0,0,4,1,1.0,3,24419.0
0,38.0,1,3,6.0,2,0,2,4.0,1,3.0,3,5.0,0,1,0,1.0,2,23686.0
0,32.0,1,1,12.0,2,2,2,3.0,0,3.0,2,4.0,0,1,0,1.0,1,18038.0
0,27.0,1,1,23.0,1,2,2,3.0,0,4.0,1,1.0,1,4,0,0.0,1,18058.0
1,19.0,0,3,6.0,1,1,3,5.0,0,5.0,2,1.0,0,3,1,0.0,1,17325.0
0,36.0,0,1,9.0,3,2,1,3.0,0,4.0,2,5.0,0,4,1,0.0,1,17088.0
0,30.0,0,1,15.0,3,2,3,3.0,1,5.0,1,2.0,0,1,1,1.0,2,18072.0
0,33.0,1,1,8.0,2,2,2,3.0,0,3.0,2,1.0,0,3,1,0.0,1,17500.0
1,19.0,1,1,8.0,2,2,2,4.0,0,3.0,2,2.0,0,5,1,0.0,1,16102.0
0,46.0,1,3,6.0,3,1,3,3.0,3,5.0,1,2.0,0,1,1,2.0,3,25453.0
0,38.0,1,1,15.0,2,1,3,3.0,0,3.0,2,2.0,0,1,1,2.0,1,17288.0
0,34.0,1,1,33.0,3,1,3,3.0,0,4.0,2,3.0,0,3,0,0.0,1,17311.0
1,41.0,1,3,26.0,3,1,3,3.0,0,4.0,2,2.0,1,4,0,1.0,1,18140.0
0,33.0,1,1,20.0,3,1,3,3.0,0,4.0,1,2.0,0,5,1,1.0,1,17756.0
0,40.0,1,1,10.0,3,1,2,3.0,2,3.0,1,2.0,0,5,1,1.0,4,34033.0
0,55.0,1,1,20.0,3,2,3,1.0,2,4.0,2,1.0,0,1,1,1.0,4,33722.0
0,34.0,0,1,8.0,2,2,2,4.0,1,3.0,1,2.0,0,4,0,1.0,2,24547.0
0,51.0,1,1,9.0,3,1,3,3.0,4,4.0,2,4.0,0,5,1,1.0,0,28734.0
0,27.0,1,1,15.0,3,1,4,3.0,0,4.0,2,2.0,0,3,0,1.0,1,17279.0
1,35.0,1,1,29.0,2,2,2,4.0,1,3.0,1,4.0,1,4,1,0.0,2,20916.0
0,43.0,0,1,13.0,3,2,2,1.0,0,3.0,1,5.0,0,4,1,0.0,1,17089.0
0,45.0,0,1,8.0,3,2,3,4.0,4,3.0,1,1.0,0,4,1,2.0,0,31792.0
0,42.0,0,1,27.0,3,1,2,3.0,1,3.0,1,3.0,0,1,0,0.0,2,20265.0
0,38.0,1,1,8.0,2,2,2,3.0,1,3.0,1,1.0,0,1,1,1.0,2,21553.0
0,38.0,1,1,35.0,1,2,2,3.0,1,3.0,1,4.0,0,1,0,0.0,2,21261.0
0,49.0,0,1,24.0,2,2,3,3.0,1,3.0,1,2.0,1,1,0,0.0,2,21804.0
0,40.0,1,1,25.0,3,2,1,3.0,1,3.0,1,1.0,1,1,1,0.0,2,17741.0
1,38.0,1,1,35.0,3,2,3,3.0,1,5.0,1,1.0,1,3,1,2.0,2,21673.0
1,29.0,1,3,33.0,3,1,2,3.0,3,3.0,1,2.0,0,3,0,0.0,3,22639.0
0,22.0,1,1,11.0,2,2,2,1.0,0,4.0,1,2.0,1,4,1,0.0,1,17328.0
0,36.0,0,1,24.0,3,1,3,3.0,0,3.0,2,2.0,0,3,0,1.0,1,17153.0
0,46.0,1,1,6.0,3,2,3,3.0,3,5.0,1,1.0,0,1,0,2.0,3,24396.0
1,32.0,1,3,10.0,3,2,2,5.0,3,3.0,1,2.0,0,1,1,0.0,3,25400.0
0,30.0,0,1,6.0,2,2,2,4.0,3,3.0,3,2.0,0,5,1,1.0,3,23474.0
0,27.0,0,3,26.0,2,0,2,3.0,1,3.0,3,2.0,0,1,1,1.0,2,24981.0
0,51.0,1,1,14.0,2,2,2,4.0,3,4.0,1,6.0,0,3,1,1.0,3,27490.0
1,30.0,1,1,9.0,1,1,2,3.0,0,5.0,2,6.0,1,4,0,0.0,1,17657.0
0,41.0,1,3,12.0,2,1,3,3.0,3,3.0,2,4.0,1,1,0,0.0,3,28591.0
1,30.0,0,3,32.0,3,1,2,4.0,1,5.0,3,6.0,0,1,1,1.0,2,21696.0
1,29.0,1,1,6.0,1,2,2,3.0,0,3.0,2,1.0,0,1,0,0.0,1,17058.0
0,45.0,0,3,12.0,3,0,2,4.0,3,3.0,3,7.0,0,4,1,0.0,3,23865.0
0,54.0,1,3,9.0,3,1,2,3.0,1,5.0,1,3.0,0,4,1,0.0,2,20940.0
0,36.0,1,1,11.0,2,2,3,3.0,1,4.0,2,1.0,0,1,1,1.0,2,20914.0
0,33.0,1,1,10.0,3,1,2,4.0,0,4.0,1,7.0,0,4,0,1.0,1,17622.0
0,37.0,0,1,17.0,2,2,2,3.0,3,3.0,1,2.0,1,3,1,1.0,3,27185.0
0,38.0,1,3,9.0,2,2,3,3.0,3,3.0,1,1.0,0,1,1,1.0,3,25609.0
0,59.0,1,1,9.0,2,2,3,4.0,0,3.0,1,4.0,0,3,0,0.0,1,17177.0
0,37.0,0,3,10.0,3,2,2,3.0,0,3.0,1,5.0,0,4,1,0.0,1,17793.0
0,29.0,0,3,6.0,3,1,2,3.0,3,3.0,1,2.0,0,3,1,1.0,3,22918.0
0,35.0,0,3,6.0,3,0,3,3.0,3,3.0,3,2.0,0,5,1,0.0,3,23789.0
1,29.0,1,1,24.0,3,2,2,4.0,0,3.0,2,2.0,1,3,0,0.0,1,17389.0
0,52.0,1,1,8.0,2,1,2,4.0,0,3.0,2,1.0,0,3,1,0.0,1,18212.0
0,42.0,1,1,10.0,1,2,2,3.0,2,3.0,1,2.0,0,1,0,0.0,4,34232.0
0,59.0,1,2,12.0,3,2,2,3.0,0,3.0,1,1.0,0,4,0,0.0,1,17267.0
0,50.0,1,3,6.0,3,1,3,3.0,2,3.0,1,4.0,0,1,1,0.0,4,34517.0
1,33.0,1,1,20.0,3,2,2,3.0,0,3.0,1,6.0,1,1,1,1.0,1,17436.0
0,43.0,1,3,22.0,3,1,3,3.0,4,3.0,1,6.0,1,3,0,0.0,0,31064.0
1,33.0,1,1,8.0,2,1,2,3.0,0,5.0,1,1.0,0,3,1,1.0,1,17707.0
0,52.0,0,3,8.0,2,2,3,4.0,2,3.0,2,2.0,1,1,1,0.0,4,34068.0
0,39.0,1,1,6.0,3,1,3,3.0,0,3.0,1,1.0,0,3,1,0.0,1,17232.0
0,41.0,1,1,25.0,2,2,2,3.0,1,5.0,1,3.0,0,1,0,0.0,2,18072.0
0,40.0,1,1,30.0,1,2,3,3.0,1,3.0,1,2.0,0,3,1,1.0,2,18319.0
0,45.0,1,1,6.0,2,2,3,1.0,2,3.0,1,1.0,0,4,1,1.0,4,34202.0
0,31.0,0,1,9.0,3,2,3,3.0,3,3.0,1,1.0,0,4,1,0.0,3,28675.0
0,33.0,1,1,11.0,2,1,3,4.0,0,3.0,1,2.0,0,1,0,0.0,1,17911.0
0,34.0,1,1,8.0,2,2,2,4.0,1,5.0,1,7.0,0,4,0,1.0,2,20957.0
0,45.0,0,1,13.0,2,2,3,1.0,1,3.0,1,5.0,0,1,1,0.0,2,21434.0
1,37.0,0,1,16.0,3,2,3,3.0,3,3.0,1,7.0,0,3,0,2.0,3,25048.0
0,39.0,0,1,8.0,1,0,3,3.0,3,3.0,3,1.0,0,1,1,2.0,3,25938.0
0,29.0,1,1,21.0,2,2,2,3.0,0,3.0,2,2.0,0,3,1,1.0,1,17340.0
0,42.0,1,1,23.0,2,1,2,1.0,1,5.0,3,4.0,1,1,1,1.0,2,21545.0
0,29.0,1,3,26.0,3,2,2,3.0,1,3.0,1,3.0,0,1,1,0.0,2,21931.0
0,42.0,1,1,8.0,3,1,2,4.0,0,5.0,1,1.0,1,4,1,1.0,1,17593.0
0,40.0,1,1,8.0,3,2,2,3.0,2,3.0,1,1.0,0,5,1,0.0,4,34436.0
0,51.0,1,1,6.0,2,2,3,3.0,0,3.0,1,2.0,0,4,1,0.0,1,17723.0
0,32.0,0,1,13.0,2,2,3,1.0,0,4.0,1,2.0,0,1,0,1.0,1,17794.0
0,38.0,0,3,8.0,2,2,2,4.0,1,3.0,1,4.0,0,5,1,1.0,2,20249.0
0,32.0,1,1,8.0,1,2,2,4.0,1,5.0,2,5.0,0,4,0,1.0,2,17176.0
0,46.0,1,3,8.0,1,1,3,5.0,4,4.0,1,4.0,1,5,1,0.0,0,31872.0
0,29.0,1,3,8.0,3,2,3,4.0,1,4.0,1,3.0,0,4,1,0.0,2,21644.0
0,31.0,1,1,29.0,3,2,3,4.0,1,3.0,1,1.0,0,3,0,1.0,2,20582.0
0,45.0,1,1,26.0,3,2,3,3.0,4,3.0,1,1.0,1,3,1,1.0,0,28496.0
0,36.0,1,1,12.0,2,2,2,3.0,0,3.0,1,1.0,0,5,1,1.0,1,18210.0
0,55.0,1,1,6.0,3,2,2,3.0,2,5.0,2,1.0,1,1,1,1.0,4,34045.0
1,47.0,0,1,35.0,2,2,2,3.0,3,4.0,1,2.0,1,3,1,0.0,3,26849.0
0,28.0,1,1,15.0,3,2,3,3.0,0,3.0,1,2.0,0,1,1,0.0,1,17070.0
0,37.0,1,3,12.0,3,2,3,3.0,1,3.0,1,5.0,0,3,1,0.0,2,21502.0
0,21.0,1,1,9.0,3,2,3,4.0,0,3.0,2,2.0,0,5,1,2.0,1,18230.0
0,37.0,0,1,6.0,3,1,3,3.0,3,3.0,1,3.0,1,3,0,0.0,3,28603.0
